"INDEX","TARGET_FLAG","TARGET_AMT","KIDSDRIV","MALE","MARRIED","SINGLE_PARENT","LICENSE_REVOKED","AGE","AGE_RANGE_16_19_YRS","AGE_RANGE_20_29_YRS","AGE_RANGE_30_39_YRS","AGE_RANGE_40_49_YRS","AGE_RANGE_50_59_YRS","AGE_RANGE_60_69_YRS","AGE_RANGE_70_YRS_PLUS","INEXP_DRIVER","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","CAR_AGE_RANGE_1_YR","CAR_AGE_RANGE_2_3_YRS","CAR_AGE_RANGE_3_5_YRS","CAR_AGE_RANGE_5_10_YRS","CAR_AGE_RANGE_10_YRS_PLUS","MAIN_DRIVING_CITY","RED_CAR","EDU_HIGH_SCHOOL","EDU_COLLEGE","EDU_ADV_DEGREE","VEHICLE_USE_COMMERCIAL","VEHICLE_CLASS_TRUCK","VEHICLE_CLASS_SUV","VEHICLE_CLASS_CAR","SPORTS_CAR","RED_SPORTS_CAR","TRUCK_COMM","SUV_COMM","CAR_COMM","OCCUPATION_CLERICAL","OCCUPATION_MANAGER","OCCUPATION_BLUE_COLLAR","OCCUPATION_GOLD_COLLAR","OCCUPATION_STUDENT","OCCUPATION_HOME_MAKER","OCCUPATION_PROFESSIONAL"
8882,0,0,0,0,1,0,0,56,0,0,0,0,1,0,0,0,0,10,106343,326073,19,7100,3,0,0,1,11,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8883,0,0,0,1,1,0,0,36,0,0,1,0,0,0,0,0,0,12,48509,214103,49,18480,10,4426,1,6,18,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8884,0,0,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,12,43993,149835,44,12000,1,31448,3,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8886,0,0,0,0,1,0,0,38,0,0,1,0,0,0,0,0,3,15,2610,0,62,12850,6,2562,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8887,0,0,0,1,1,0,0,57,0,0,0,0,1,0,0,0,0,14,160642,403628,5,31550,1,4355,1,0,8,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8888,0,0,0,1,1,0,0,44,0,0,0,1,0,0,0,0,0,9,156367,424404,14,21540,7,0,0,2,20,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8889,0,0,0,0,1,0,0,49,0,0,0,1,0,0,0,0,0,12,67783,248521,28,19560,6,6893,3,0,17,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8890,0,0,0,0,1,0,0,43,0,0,0,1,0,0,0,0,2,15,49834,189056,22,10780,1,3534,3,8,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
8891,0,0,0,1,0,0,0,48,0,0,0,1,0,0,0,0,0,11,38311,177828,33,6300,4,3699,1,4,9,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8892,0,0,0,0,1,0,1,51,0,0,0,0,1,0,0,0,0,13,109056,307278,27,18480,4,0,0,0,14,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8893,0,0,0,1,0,1,0,36,0,0,1,0,0,0,0,0,2,12,115701,0,37,33210,7,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8896,1,5899,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,0,0,0,17,6200,1,0,0,0,17,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8897,1,6639,0,0,1,0,0,59,0,0,0,0,1,0,0,0,0,13,66942,303427,24,8390,1,9019,3,3,9,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8898,1,4290.2158053,2,0,0,1,1,45,0,0,0,1,0,0,0,0,3,14,36912,0,60,9690,9,34514,1,0,12,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8900,0,0,0,0,1,0,0,43,0,0,0,1,0,0,0,0,3,0,0,0,45,19680,4,2870,2,2,9,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8901,0,0,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,17,33854,139245,15,17600,3,5217,1,0,21,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8902,0,0,0,0,0,0,0,38,0,0,1,0,0,0,0,0,0,11,185867,502580,37,22850,1,0,0,0,9,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8903,0,0,0,0,1,0,0,33,0,0,1,0,0,0,0,0,2,11,65009,220639,30,14620,12,8122,3,6,14,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8904,1,7552,0,1,1,0,1,37,0,0,1,0,0,0,0,0,3,0,0,55922,5,5580,4,12048,3,11,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8905,1,4322,1,0,0,1,0,43,0,0,0,1,0,0,0,0,2,11,29081,0,33,10320,6,0,0,1,7,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8906,0,0,0,0,1,0,0,40,0,0,0,1,0,0,0,0,0,10,98338,248589,54,29050,1,0,0,2,10,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8907,0,0,0,1,1,0,0,35,0,0,1,0,0,0,0,0,1,10,46192,133668,37,9810,1,0,0,0,11,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8908,0,0,1,1,1,0,0,39,0,0,1,0,0,0,0,0,1,12,70673,223484,55,46990,14,0,0,0,9,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8909,1,7052,0,1,0,1,1,38,0,0,1,0,0,0,0,0,1,11,1729,0,35,8860,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8910,1,18689.096986,0,0,1,0,0,39,0,0,1,0,0,0,0,0,0,9,40716,170076,64,10740,1,8784,3,2,8,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
8911,1,42522.907607,0,0,1,0,0,46,0,0,0,1,0,0,0,0,0,14,31276,129120,47,30070,7,5008,1,5,9,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
8913,1,6752,0,0,0,0,1,52,0,0,0,0,1,0,0,0,0,0,0,0,26,6700,1,4549,2,2,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8914,0,0,0,1,1,0,0,50,0,0,0,0,1,0,0,0,0,8,40552,184692,5,5560,4,0,0,0,7,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8915,0,0,0,1,1,0,0,51,0,0,0,0,1,0,0,0,0,8,47706,203426,18,11370,4,7639,2,2,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8916,0,0,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,14,58414,211733,37,12060,10,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8917,0,0,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,5,20683,151996,5,8870,7,1745,1,7,12,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8918,0,0,1,0,1,0,0,40,0,0,0,1,0,0,0,0,3,14,53456,166725,19,15350,6,9724,1,2,12,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8919,0,0,0,0,0,1,0,37,0,0,1,0,0,0,0,0,1,11,73941,265035,6,12680,7,0,0,0,10,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8920,1,3964,0,0,1,0,0,34,0,0,1,0,0,0,0,0,3,8,47689,143574,50,25040,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
8921,1,5787,0,1,0,0,0,53,0,0,0,0,1,0,0,0,0,13,67799,227787,35,13580,1,3668,4,0,11,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8923,1,5438,0,0,0,1,0,40,0,0,0,1,0,0,0,0,1,13,114032,0,65,26780,1,0,0,3,2,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8925,0,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,14,24490,0,35,8850,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8926,0,0,0,1,1,0,0,51,0,0,0,0,1,0,0,0,0,9,78283,262744,5,15380,4,0,0,4,12,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8927,0,0,0,0,1,0,0,33,0,0,1,0,0,0,0,0,1,12,50086,152311,6,4800,10,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
8929,0,0,0,1,0,0,0,46,0,0,0,1,0,0,0,0,0,11,252146,584116,5,14230,1,0,0,0,14,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8930,0,0,0,1,1,0,0,54,0,0,0,0,1,0,0,0,0,15,38084,160180,42,11080,13,0,0,0,6,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8931,0,0,1,1,1,0,0,43,0,0,0,1,0,0,0,0,1,12,15715,143966,59,7370,1,3301,1,5,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8933,0,0,0,1,1,0,0,70,0,0,0,0,0,0,1,0,0,17,55659,245245,41,8500,10,0,0,0,8,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8934,0,0,1,0,1,0,0,36,0,0,1,0,0,0,0,0,4,0,0,0,30,8250,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
8935,0,0,0,0,0,0,0,63,0,0,0,0,0,1,0,0,0,11,93590,0,39,14190,6,3088,1,4,21,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8936,0,0,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,12,2916,92800,62,16900,1,0,0,0,22,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8937,1,77907.430277,0,1,1,0,0,32,0,0,1,0,0,0,0,0,2,0,0,0,5,17700,13,4211,2,0,6,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8938,1,615,2,1,0,1,0,36,0,0,1,0,0,0,0,0,3,8,41424,0,22,15770,1,8174,3,2,15,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8939,0,0,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,11,20300,137480,37,11160,6,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
8940,0,0,0,0,1,0,0,60,0,0,0,0,0,1,0,0,0,14,87355,276152,9,24050,1,0,0,3,13,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8941,1,2492,2,1,0,1,0,62,0,0,0,0,0,1,0,0,3,12,47590,179494,19,22050,7,0,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8942,0,0,0,0,1,0,0,52,0,0,0,0,1,0,0,0,0,9,60029,213596,31,15780,1,0,0,1,19,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8944,1,2912,0,0,1,0,0,51,0,0,0,0,1,0,0,0,0,12,28196,142894,18,14620,6,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8947,0,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,5,60121,0,24,21640,7,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8948,1,4737,0,0,0,1,1,24,0,1,0,0,0,0,0,0,2,12,8458,0,13,11120,10,16927,3,0,8,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8949,0,0,0,0,1,0,0,41,0,0,0,1,0,0,0,0,2,17,29439,138922,41,17940,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8950,0,0,0,1,1,0,0,39,0,0,1,0,0,0,0,0,0,15,92702,276313,26,14670,12,0,0,2,7,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8951,0,0,0,0,0,1,0,34,0,0,1,0,0,0,0,0,2,10,34706,0,56,4700,6,8852,2,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
8952,1,2907,0,0,1,0,0,33,0,0,1,0,0,0,0,0,2,12,70408,190139,31,18850,1,2665,3,3,9,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8953,1,7635,0,1,1,0,0,50,0,0,0,0,1,0,0,0,0,11,98347,282017,64,19610,4,8924,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8955,0,0,0,1,0,1,0,31,0,0,1,0,0,0,0,0,1,10,33551,0,30,7960,4,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8956,0,0,0,0,1,0,0,57,0,0,0,0,1,0,0,0,0,0,0,77032,49,13740,7,0,0,3,11,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8957,0,0,0,1,1,0,1,62,0,0,0,0,0,1,0,0,0,14,89562,255843,5,22220,6,0,0,0,20,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8959,1,4442,0,0,0,1,0,34,0,0,1,0,0,0,0,0,3,14,28902,0,6,16020,10,5300,1,5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8961,1,3492,0,1,0,0,0,35,0,0,1,0,0,0,0,0,0,10,39741,0,10,5130,7,4158,1,9,11,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8962,0,0,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,13,47355,165540,23,10940,6,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
8963,0,0,0,1,1,0,0,49,0,0,0,1,0,0,0,0,0,0,0,88927,5,4190,9,4870,1,4,8,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8964,1,1779,0,0,0,0,0,39,0,0,1,0,0,0,0,0,0,9,36330,0,47,14520,7,7191,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
8968,0,0,0,1,1,0,0,49,0,0,0,1,0,0,0,0,0,14,18232,145361,29,25060,4,2400,2,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8970,0,0,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,8,42778,146329,21,30390,1,0,0,0,13,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8971,1,3953,0,0,0,0,1,50,0,0,0,0,1,0,0,0,0,10,80108,0,42,16140,6,0,0,0,13,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
8972,0,0,0,0,1,0,0,46,0,0,0,1,0,0,0,0,0,13,143073,346667,20,27710,4,0,0,0,14,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8973,0,0,0,1,0,0,0,50,0,0,0,0,1,0,0,0,0,13,92028,0,40,16260,1,6453,3,7,18,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8974,0,0,0,0,1,0,0,53,0,0,0,0,1,0,0,0,0,12,0,162241,33,11460,6,0,0,0,11,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8975,1,2413,1,1,0,1,1,38,0,0,1,0,0,0,0,0,3,14,82527,0,36,22560,4,0,0,2,10,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8976,1,6730,0,1,1,0,0,43,0,0,0,1,0,0,0,0,0,7,50491,240774,57,3930,1,1156,1,4,10,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8977,0,0,0,1,1,0,0,43,0,0,0,1,0,0,0,0,2,14,92815,247752,36,10780,6,20585,1,5,13,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8978,1,3182,2,1,1,0,0,45,0,0,0,1,0,0,0,0,3,15,90153,232132,42,18290,1,3639,2,3,19,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8979,1,4515,0,1,0,1,1,24,0,1,0,0,0,0,0,0,3,11,24666,0,54,9010,10,0,0,1,10,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8981,1,5100,0,1,0,1,0,24,0,1,0,0,0,0,0,0,2,8,11664,91216,15,2670,1,0,0,0,13,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8982,0,0,0,0,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,101860,31,16250,6,40086,2,0,9,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8983,1,5853,3,0,1,0,1,41,0,0,0,1,0,0,0,0,3,13,109957,284462,32,18130,6,0,0,4,23,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8986,1,1363,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,14,69335,251427,27,20200,1,5685,2,2,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8987,0,0,0,0,0,1,0,30,0,0,1,0,0,0,0,0,2,11,60216,0,23,17420,1,3878,1,4,7,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8990,0,0,2,1,0,1,0,44,0,0,0,1,0,0,0,0,3,14,132044,357956,61,23140,6,0,0,0,17,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8991,0,0,3,0,1,0,0,38,0,0,1,0,0,0,0,0,3,10,126105,398812,49,13900,10,0,0,0,12,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8992,0,0,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,10,4583,0,44,26310,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8993,0,0,0,0,0,0,0,51,0,0,0,0,1,0,0,0,0,11,72518,0,28,16510,1,5217,2,0,11,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8994,0,0,0,1,0,0,0,43,0,0,0,1,0,0,0,0,0,6,57869,0,22,26420,1,5021,1,7,12,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8996,0,0,0,0,1,0,0,46,0,0,0,1,0,0,0,0,0,16,55901,231583,13,33560,1,0,0,0,7,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8997,0,0,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,12,125741,359404,41,18770,1,0,0,0,8,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8998,0,0,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,7,18789,146055,20,12040,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8999,0,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0,0,7,53202,167495,11,6820,10,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9000,1,2758,0,0,0,0,0,46,0,0,0,1,0,0,0,0,0,13,119904,0,22,23530,10,0,0,2,21,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
9001,1,554,0,0,1,0,1,54,0,0,0,0,1,0,0,0,0,0,0,0,36,6900,6,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9002,0,0,0,1,1,0,0,38,0,0,1,0,0,0,0,0,2,15,15413,91720,5,6840,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9003,0,0,0,0,1,0,1,37,0,0,1,0,0,0,0,0,2,13,12262,81033,51,14610,10,0,0,4,5,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
9005,0,0,1,0,1,0,0,44,0,0,0,1,0,0,0,0,2,14,11065,110907,80,12410,7,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9006,1,8131,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,0,0,118678,29,6800,6,1930,2,1,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9007,0,0,0,1,1,0,0,37,0,0,1,0,0,0,0,0,0,1,42878,158179,54,11480,1,6870,1,4,10,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9008,1,3773,0,1,0,0,0,57,0,0,0,0,1,0,0,0,0,13,65968,0,37,16640,1,10215,2,0,12,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9009,0,0,0,1,1,0,0,41,0,0,0,1,0,0,0,0,0,11,29541,204260,45,13640,10,3265,2,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9011,0,0,0,0,1,0,0,49,0,0,0,1,0,0,0,0,0,13,94072,251912,8,6810,3,0,0,1,4,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9013,0,0,1,0,1,0,0,36,0,0,1,0,0,0,0,0,3,10,10632,0,29,16290,6,0,0,0,9,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9014,1,5440,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,8,5846,99468,10,9030,1,0,0,0,9,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9015,0,0,0,1,1,0,0,60,0,0,0,0,0,1,0,0,3,17,18681,176330,5,27260,1,0,0,0,7,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9016,0,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0,0,9,25982,156820,5,8710,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9017,0,0,0,1,1,0,0,44,0,0,0,1,0,0,0,0,3,8,77760,247569,20,13680,1,1416,3,3,9,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
9019,0,0,0,0,0,0,0,46,0,0,0,1,0,0,0,0,0,9,34522,0,34,8820,3,4936,4,0,3,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9020,0,0,0,0,1,0,0,58,0,0,0,0,1,0,0,0,0,14,60958,247454,43,8730,1,8073,1,2,10,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9021,0,0,0,1,1,0,1,31,0,0,1,0,0,0,0,0,1,13,9684,0,8,2470,10,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9022,0,0,1,0,0,1,0,43,0,0,0,1,0,0,0,0,3,12,21658,0,22,7970,9,3954,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
9023,1,895,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,9,124829,0,39,31810,8,0,0,0,16,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9024,0,0,0,1,0,0,1,41,0,0,0,1,0,0,0,0,0,10,136585,0,24,16560,6,29754,3,1,10,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9025,1,2782,0,0,0,0,1,37,0,0,1,0,0,0,0,0,0,11,36217,186385,57,28090,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
9026,0,0,0,0,1,0,0,49,0,0,0,1,0,0,0,0,0,0,0,98777,8,22100,4,0,0,2,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9027,0,0,0,0,1,0,0,42,0,0,0,1,0,0,0,0,0,9,38770,154518,41,14780,6,0,0,2,9,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
9028,1,1487,0,1,0,0,0,47,0,0,0,1,0,0,0,0,0,8,90940,0,50,16710,10,8490,3,0,10,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
